113,24/04/2014 14:06,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Requerimiento de información a COA 2012.pdf,NULL,0,0,1,10
114,24/04/2014 14:12,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Acuse de recibido de entrega monitoreo PST julio 2013.pdf,NULL,0,0,1,10
115,24/04/2014 14:15,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Respuesta de Semarnat a entrega de reporte de PST Nov. 2013.pdf,NULL,0,0,1,10
116,24/04/2014 14:15,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Respuesta de Semarnat a entrega de reporte de PST Nov. 2013.pdf,NULL,0,0,1,10
117,24/04/2014 14:16,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Respuesta de Semarnat a Aviso de Suspensión de actividades.pdf,NULL,0,0,1,10
118,24/04/2014 14:18,clientes/10/Patio Manzanillo/LAU: Evidencias de cumplimiento 2013/Acuse de recibido entrega de monitoreo PST en Nov. 2013.pdf,NULL,0,0,1,10
119,24/04/2014 14:34,clientes/10/Patio Manzanillo/Resolutivo Exp. PFPA-13.2-2C.27.1-0071-13 A Minining Co.pdf,NULL,0,0,1,10
120,24/04/2014 14:42,clientes/10/Patio Manzanillo/Procedimiento Administrativo PROFEPA/Resolutivo Exp. PFPA-13.2-2C.27.1-0071-13 A Minining Co.pdf,NULL,0,0,1,10
121,24/04/2014 14:43,clientes/10/Patio Manzanillo/Procedimiento Administrativo PROFEPA/Acuerdo de Emplazamiento.pdf,NULL,0,0,1,10
122,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2011/1a Condicionante programa de actividades a Semarnat.pdf,NULL,1,0,1,3
123,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Acuse de resultados de monitoreo Diciembre 2012.pdf,NULL,1,0,1,3
124,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Acuse de recibido COA 2011.pdf,NULL,1,0,1,3
125,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Reporte de COA 2011.pdf,NULL,1,0,1,3
126,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Reporte de Monitoreo de diciembre 2012.pdf,NULL,1,0,1,3
127,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2011/CERTIFICADO BIODIGESTOR NOM-006.pdf,NULL,1,0,1,3
128,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
129,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Constancia CAPDAM 2013.pdf,NULL,1,0,1,3
130,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Constancia CAPDAM 2013.pdf,NULL,1,0,1,3
131,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
132,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Acuse de recibidos los resultados de monitoreo Jun-2012.pdf,NULL,1,0,1,3
133,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Acuse de recibido COA 2011.pdf,NULL,1,0,1,3
134,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/Reporte de Monitoreo de diciembre 2013.pdf,NULL,1,0,1,3
135,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Reporte de Monitoreo de diciembre 2013.pdf,NULL,1,0,1,3
136,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Reporte de Monitoreo Julio 2013.pdf,NULL,1,0,1,3
137,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
138,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
139,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/Acuse de recibido resultados de monitoreo Dic. 2013.pdf,NULL,1,0,1,3
140,27/04/2014 12:58,clientes/3/LAU/Solicitud de LAU.pdf,NULL,1,0,1,3
141,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2012/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
142,27/04/2014 12:58,clientes/3/LAU/Evidencias de cumplimiento 2013/CONTRATO MTTO FOSA SÉPTICA.pdf,NULL,1,0,1,3
143,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/estructura IRK.pdf,NULL,1,0,1,3
144,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2014/Contrato de Mantto a Fosa Séptica 2014.pdf,NULL,1,0,0,3
145,27/04/2015 19:52,clientes/3/LAU/Evidencias de cumplimiento 2012/Reporte de Monitoreo PST junio 2012.pdf,NULL,1,0,0,3
146,27/04/2015 19:52,clientes/3/Documentos oficiales/Identificación de Namik.pdf,NULL,1,0,0,3
147,27/04/2015 19:52,clientes/3/Documentos oficiales/Identificacion Manuel Fuentes.pdf,NULL,1,0,0,3
148,29/04/2014 00:20,clientes/11/LAU-06-007-2011.pdf,NULL,0,0,1,11
149,29/04/2014 00:22,clientes/11/LAU-06/007/2011/LAU-06-007-2011.pdf,NULL,0,0,1,11
150,29/04/2014 13:44,clientes/11/LAU-06/007/2011/Evidencias de cumplimiento 2013/Manifiesto por recolección de Aguas Residuales Sept-2013.pdf,NULL,0,0,1,11
151,29/04/2014 13:46,clientes/11/LAU-06/007/2011/Evidencias de cumplimiento 2013/Factura por servicio Recolección Aguas Res. Abril-Junio 2013.pdf,NULL,0,0,1,11
152,29/04/2014 13:49,clientes/11/LAU-06/007/2011/Evidencias de cumplimiento 2013/Manifiesto por recolección de Aguas Residuales Sept-2013.pdf,NULL,0,0,1,11
153,20/01/2015 21:50,clientes/4/Cuarta/guia-thomson-310811.pdf,NULL,1,0,1,4
154,20/01/2015 21:50,clientes/4/Cuarta/motherboard_manual_ga-m61pme-s2p_e.pdf,NULL,1,0,1,4
